Domain,Disposable,Free,Blacklist
"mail2mors.com","false","true","false"
"mail2moscow.com","false","true","false"
"mail2moslem.com","false","true","false"
"mail2mouseketeer.com","false","true","false"
"mail2movies.com","false","true","false"
"mail2mozambique.com","false","true","false"
"mail2mp3.com","false","true","false"
"mail2mrright.com","false","true","false"
"mail2msright.com","false","true","false"
"mail2museum.com","false","true","false"
"mail2music.com","false","true","false"
"mail2musician.com","false","true","false"
"mail2muslim.com","false","true","false"
"mail2my.com","false","true","false"
"mail2myboat.com","false","true","false"
"mail2mycar.com","false","true","false"
"mail2mycell.com","false","true","false"
"mail2mygsm.com","false","true","false"
"mail2mylaptop.com","false","true","false"
"mail2mymac.com","false","true","false"
"mail2mypager.com","false","true","false"
"mail2mypalm.com","false","true","false"
"mail2mypc.com","false","true","false"
"mail2myphone.com","false","true","false"
"mail2myplane.com","false","true","false"
"mail2namibia.com","false","true","false"
"mail2nancy.com","false","true","false"
"mail2nasdaq.com","false","true","false"
"mail2nathan.com","false","true","false"
"mail2nauru.com","false","true","false"
"mail2navy.com","false","true","false"
"mail2neal.com","false","true","false"
"mail2nebraska.com","false","true","false"
"mail2ned.com","false","true","false"
"mail2neil.com","false","true","false"
"mail2nelson.com","false","true","false"
"mail2nemesis.com","false","true","false"
"mail2nepal.com","false","true","false"
"mail2netherlands.com","false","true","false"
"mail2network.com","false","true","false"
"mail2nevada.com","false","true","false"
"mail2newhampshire.com","false","true","false"
"mail2newjersey.com","false","true","false"
"mail2newmexico.com","false","true","false"
"mail2newyork.com","false","true","false"
"mail2newzealand.com","false","true","false"
"mail2nicaragua.com","false","true","false"
"mail2nick.com","false","true","false"
"mail2nicole.com","false","true","false"
"mail2niger.com","false","true","false"
"mail2nigeria.com","false","true","false"
"mail2nike.com","false","true","false"
"mail2no.com","false","true","false"
"mail2noah.com","false","true","false"
"mail2noel.com","false","true","false"
"mail2noelle.com","false","true","false"
"mail2normal.com","false","true","false"
"mail2norman.com","false","true","false"
"mail2northamerica.com","false","true","false"
"mail2northcarolina.com","false","true","false"
"mail2northdakota.com","false","true","false"
"mail2northpole.com","false","true","false"
"mail2norway.com","false","true","false"
"mail2notus.com","false","true","false"
"mail2noway.com","false","true","false"
"mail2nowhere.cf","false","true","false"
"mail2nowhere.com","false","true","false"
"mail2nowhere.ga","false","true","false"
"mail2nowhere.gq","false","true","false"
"mail2nowhere.ml","false","true","false"
"mail2nowhere.tk","false","true","false"
"mail2nuclear.com","false","true","false"
"mail2nun.com","false","true","false"
"mail2ny.com","false","true","false"
"mail2oasis.com","false","true","false"
"mail2oceanographer.com","false","true","false"
"mail2ohio.com","false","true","false"
"mail2ok.com","false","true","false"
"mail2oklahoma.com","false","true","false"
"mail2oliver.com","false","true","false"
"mail2oman.com","false","true","false"
"mail2one.com","false","true","false"
"mail2onfire.com","false","true","false"
"mail2online.com","false","true","false"
"mail2oops.com","false","true","false"
"mail2open.com","false","true","false"
"mail2ophthalmologist.com","false","true","false"
"mail2optometrist.com","false","true","false"
"mail2oregon.com","false","true","false"
"mail2oscars.com","false","true","false"
"mail2oslo.com","false","true","false"
"mail2painter.com","false","true","false"
"mail2pakistan.com","false","true","false"
"mail2palau.com","false","true","false"
"mail2pan.com","false","true","false"
"mail2panama.com","false","true","false"
"mail2paraguay.com","false","true","false"
"mail2paralegal.com","false","true","false"
"mail2paris.com","false","true","false"
"mail2park.com","false","true","false"
"mail2parker.com","false","true","false"
"mail2party.com","false","true","false"
"mail2passion.com","false","true","false"
"mail2pat.com","false","true","false"
"mail2patricia.com","false","true","false"
"mail2patrick.com","false","true","false"
"mail2patty.com","false","true","false"
"mail2paul.com","false","true","false"
"mail2paula.com","false","true","false"
"mail2pay.com","false","true","false"
"mail2peace.com","false","true","false"
"mail2pediatrician.com","false","true","false"
"mail2peggy.com","false","true","false"
"mail2pennsylvania.com","false","true","false"
"mail2perry.com","false","true","false"
"mail2persephone.com","false","true","false"
"mail2persian.com","false","true","false"
"mail2peru.com","false","true","false"
"mail2pete.com","false","true","false"
"mail2peter.com","false","true","false"
"mail2pharmacist.com","false","true","false"
"mail2phil.com","false","true","false"
"mail2philippines.com","false","true","false"
"mail2phoenix.com","false","true","false"
"mail2phonecall.com","false","true","false"
"mail2phyllis.com","false","true","false"
"mail2pickup.com","false","true","false"
"mail2pilot.com","false","true","false"
"mail2pisces.com","false","true","false"
"mail2planet.com","false","true","false"
"mail2platinum.com","false","true","false"
"mail2plato.com","false","true","false"
"mail2pluto.com","false","true","false"
"mail2pm.com","false","true","false"
"mail2podiatrist.com","false","true","false"
"mail2poet.com","false","true","false"
"mail2poland.com","false","true","false"
"mail2policeman.com","false","true","false"
"mail2policewoman.com","false","true","false"
"mail2politician.com","false","true","false"
"mail2pop.com","false","true","false"
"mail2pope.com","false","true","false"
"mail2popular.com","false","true","false"
"mail2portugal.com","false","true","false"
"mail2poseidon.com","false","true","false"
"mail2potatohead.com","false","true","false"
"mail2power.com","false","true","false"
"mail2presbyterian.com","false","true","false"
"mail2president.com","false","true","false"
"mail2priest.com","false","true","false"
"mail2prince.com","false","true","false"
"mail2princess.com","false","true","false"
"mail2producer.com","false","true","false"
"mail2professor.com","false","true","false"
"mail2protect.com","false","true","false"
"mail2psychiatrist.com","false","true","false"
"mail2psycho.com","false","true","false"
"mail2psychologist.com","false","true","false"
"mail2qatar.com","false","true","false"
"mail2queen.com","false","true","false"
"mail2rabbi.com","false","true","false"
"mail2race.com","false","true","false"
"mail2racer.com","false","true","false"
"mail2rachel.com","false","true","false"
"mail2rage.com","false","true","false"
"mail2rainmaker.com","false","true","false"
"mail2ralph.com","false","true","false"
"mail2randy.com","false","true","false"
"mail2rap.com","false","true","false"
"mail2rare.com","false","true","false"
"mail2rave.com","false","true","false"
"mail2ray.com","false","true","false"
"mail2raymond.com","false","true","false"
"mail2realtor.com","false","true","false"
"mail2rebecca.com","false","true","false"
"mail2recruiter.com","false","true","false"
"mail2recycle.com","false","true","false"
"mail2redhead.com","false","true","false"
"mail2reed.com","false","true","false"
"mail2reggie.com","false","true","false"
"mail2register.com","false","true","false"
"mail2rent.com","false","true","false"
"mail2republican.com","false","true","false"
"mail2resort.com","false","true","false"
"mail2rex.com","false","true","false"
"mail2rhodeisland.com","false","true","false"
"mail2rich.com","false","true","false"
"mail2richard.com","false","true","false"
"mail2ricky.com","false","true","false"
"mail2ride.com","false","true","false"
"mail2riley.com","false","true","false"
"mail2rita.com","false","true","false"
"mail2rob.com","false","true","false"
"mail2robert.com","false","true","false"
"mail2roberta.com","false","true","false"
"mail2robin.com","false","true","false"
"mail2rock.com","false","true","false"
"mail2rocker.com","false","true","false"
"mail2rod.com","false","true","false"
"mail2rodney.com","false","true","false"
"mail2romania.com","false","true","false"
"mail2rome.com","false","true","false"
"mail2ron.com","false","true","false"
"mail2ronald.com","false","true","false"
"mail2ronnie.com","false","true","false"
"mail2rose.com","false","true","false"
"mail2rosie.com","false","true","false"
"mail2roy.com","false","true","false"
"mail2rss.org","false","true","false"
"mail2rudy.com","false","true","false"
"mail2rugby.com","false","true","false"
"mail2runner.com","false","true","false"
"mail2russell.com","false","true","false"
"mail2russia.com","false","true","false"
"mail2russian.com","false","true","false"
"mail2rusty.com","false","true","false"
"mail2ruth.com","false","true","false"
"mail2rwanda.com","false","true","false"
"mail2ryan.com","false","true","false"
"mail2sa.com","false","true","false"
"mail2sabrina.com","false","true","false"
"mail2safe.com","false","true","false"
"mail2sagittarius.com","false","true","false"
"mail2sail.com","false","true","false"
"mail2sailor.com","false","true","false"
"mail2sal.com","false","true","false"
"mail2salaam.com","false","true","false"
"mail2sam.com","false","true","false"
"mail2samantha.com","false","true","false"
"mail2samoa.com","false","true","false"
"mail2samurai.com","false","true","false"
"mail2sandra.com","false","true","false"
"mail2sandy.com","false","true","false"
"mail2sanfrancisco.com","false","true","false"
"mail2sanmarino.com","false","true","false"
"mail2santa.com","false","true","false"
"mail2sara.com","false","true","false"
"mail2sarah.com","false","true","false"
"mail2sat.com","false","true","false"
"mail2saturn.com","false","true","false"
"mail2saudi.com","false","true","false"
"mail2saudiarabia.com","false","true","false"
"mail2save.com","false","true","false"
"mail2savings.com","false","true","false"
"mail2school.com","false","true","false"
"mail2scientist.com","false","true","false"
"mail2scorpio.com","false","true","false"
"mail2scott.com","false","true","false"
"mail2sean.com","false","true","false"
"mail2search.com","false","true","false"
"mail2seattle.com","false","true","false"
"mail2secretagent.com","false","true","false"
"mail2senate.com","false","true","false"
"mail2senegal.com","false","true","false"
"mail2sensual.com","false","true","false"
"mail2seth.com","false","true","false"
"mail2sevenseas.com","false","true","false"
"mail2sexy.com","false","true","false"
"mail2seychelles.com","false","true","false"
"mail2shane.com","false","true","false"
"mail2sharon.com","false","true","false"
"mail2shawn.com","false","true","false"
"mail2ship.com","false","true","false"
"mail2shirley.com","false","true","false"
